AuthorID,Author,Date,Content,Attachments,Reactions
"474151701138505739","rhysied","01/22/2023 6:02 AM","So it sounds like youre either signing with an account or freezing the transaction before you've added all of the transfers, but this doesn't work as signing/freezing locks the transaction.

The pattern I use for most of my transactions is this:
- set up the transaction
- set any generic things (e.g. setMaxTransactionFee, setMemo)
- set the specific values needed for this transaction (so in your case set all of the transfers, in an account create set the keys and initial balance, etc)
- then you need to sign and/or freeze depending on how you are gathering the signatures (this bit can get pretty complicated if you are doing things like having multiple separate humans sign, but for your test I'd just do both signatures yourself at first and worry about the rest later)

As for the undefined error you'd need to add more details.

Hope that helps","",""
"159035293180100609","deejay0076","01/25/2023 2:17 AM","No idea if this is just me, but in testnet today I am getting a lot of gRPC failures.

Using: @hashgraph/sdk@2.19.2

```
GrpcServiceError: gRPC service failed with status: TIMEOUT
    at Timeout._onTimeout (...\@hashgraph\sdk\lib\channel\NodeChannel.cjs:111:20)
    at listOnTimeout (node:internal/timers:564:17)
    at process.processTimers (node:internal/timers:507:7) {
  status: GrpcStatus { _code: 17 }
}
```","",""
"159035293180100609","deejay0076","01/25/2023 2:18 AM","if i keep retrying it will work but as this is unusual behaviour (for me) and there was an upgrade I figured i would flag to see if others seeing the same","",""
"764954605838532638","AbsolutelyNot#3226","01/25/2023 6:01 AM","Thanks @Deejay , I will let the team know.","","👍 (1)"
"291665472988905472","adriankbl","01/25/2023 10:27 AM","Wow I've just open","",""
"291665472988905472","adriankbl","01/25/2023 10:28 AM","An Issue in the SDK","",""
"291665472988905472","adriankbl","01/25/2023 10:28 AM","About that","",""
"291665472988905472","adriankbl","01/25/2023 10:28 AM","https://github.com/hashgraph/hedera-sdk-js/issues/1411","",""
"291665472988905472","adriankbl","01/25/2023 10:29 AM","Me using 2.19.1","",""
"291665472988905472","adriankbl","01/25/2023 10:29 AM","But also is happening in 2.18.5","",""
"291665472988905472","adriankbl","01/25/2023 10:29 AM","I just tested","",""
"291665472988905472","adriankbl","01/25/2023 10:30 AM","If you can answer @Deejay","",""
"159035293180100609","deejay0076","01/25/2023 10:32 AM","what do you need me to do?","",""
"291665472988905472","adriankbl","01/25/2023 10:35 AM","That is happening also to you with the version you mentioned","",""
"159035293180100609","deejay0076","01/25/2023 10:36 AM","ah - will do chief","","😂 (1)"
"291665472988905472","adriankbl","01/25/2023 10:37 AM","","https://cdn.discordapp.com/attachments/616725732650909710/1067830471767117914/image.png",""
"291665472988905472","adriankbl","01/25/2023 10:37 AM","So the answer is.. try again?","",""
"291665472988905472","adriankbl","01/25/2023 10:37 AM","Lol","",""
"159035293180100609","deejay0076","01/25/2023 10:44 AM","yup, it tends to sort itself out if i keep trying but is a new 'feature' that started for me today.","",""
"764954605838532638","AbsolutelyNot#3226","01/25/2023 11:51 AM","@Deejay , @Adrian {KBL}  - I am told there was a brief interruption around 1100 UTC.","",""
"159035293180100609","deejay0076","01/25/2023 12:11 PM","that fits on timing for me i think","",""
"1018862164964028467","Ogi#8374","01/25/2023 12:17 PM","@Adrian {KBL} I haven't reported trying again. I suggest trying with different timers. Also, I've checked with the network team, and there was interruption of the GCP as I've posted in the issue reported.","",""
"1018862164964028467","Ogi#8374","01/25/2023 12:22 PM","Can you provide more information about the time hitting the error, so I can validate that this is connected with the GCP outage?","",""
"1018862164964028467","Ogi#8374","01/25/2023 12:23 PM","Also, I am running now 1000 NFT transfers and 1000 Hbar transfers, one transfer per second. I am waiting them and I will report the results","",""
"291665472988905472","adriankbl","01/25/2023 1:28 PM","The gRPC problem is happening to me since like 2 weeks","",""
"291665472988905472","adriankbl","01/25/2023 1:28 PM","I already reported to Greg, same than `.ping()`","",""
"291665472988905472","adriankbl","01/25/2023 1:29 PM","","https://cdn.discordapp.com/attachments/616725732650909710/1067873799720153169/image.png",""
"291665472988905472","adriankbl","01/25/2023 1:29 PM","As you can see another report to Greg (Sorry Greg to DM too much xD) was on 19/01","",""
"291665472988905472","adriankbl","01/25/2023 1:29 PM","But even 1h ago, we got the same error again and again","",""
"291665472988905472","adriankbl","01/25/2023 1:30 PM","And its a bit frustrating, when you're trying to run one Launchpad fully Automated","",""
"291665472988905472","adriankbl","01/25/2023 1:30 PM","And the send of the NFTs some times don't go thru","",""
"291665472988905472","adriankbl","01/25/2023 1:32 PM","Yesterday... again","https://cdn.discordapp.com/attachments/616725732650909710/1067874594784022670/image.png",""
"291665472988905472","adriankbl","01/25/2023 1:34 PM","One hour ago... again...","https://cdn.discordapp.com/attachments/616725732650909710/1067875184029216829/image.png",""
"1018862164964028467","Ogi#8374","01/26/2023 4:06 AM","I understand. I've successfully run 1000 nft transfers and 1000 hbar transfers. The GRPC errors can be caused by different things -> Slow network, node that is not responsible and etc. I am researching it and will notify you.","",""
"1018862164964028467","Ogi#8374","01/26/2023 5:40 AM","I think that I've managed to isolate the issue. It is happening only with Node 10 with IP: 179.190.33.184","",""
"1018862164964028467","Ogi#8374","01/26/2023 5:40 AM","I will continue to dig into it.","",""
"291665472988905472","adriankbl","01/26/2023 7:14 AM","Thanks @Ogi","","🙏 (1)"
"1018862164964028467","Ogi#8374","01/27/2023 3:29 PM","v2.20.0-beta.3 should fix the TIMEOUT issue","","❤️ (1)"
"291665472988905472","adriankbl","01/27/2023 3:38 PM","Nice, thanks. I'll DM you tomorrow morning, the code you're missing from me, for the other issue opened. I prefer not share in Github ❤️","",""
"1018862164964028467","Ogi#8374","01/27/2023 5:15 PM","No worries. I will able to debug it in Monday.","","💯 (1)"
"387253857505247233","houseonfire0","01/28/2023 12:25 PM","https://www.youtube.com/watch?v=QK7FfeNHMSQ
From what I understand in this video, i am creating a solidity smart contract and then using javascript to upload it to the hedera blockchain using the FileCreateTransaction.   What is the point of using the solidity bytecode?  I guess my hold up is like, if i make a super simple dice game, do i do the randomization, and transfers in my solidity file and then call the solidity functions from within my javascript hashgraph contract? Why not just use solidity in this case instead of basically coding the program twice? I'm trying to understand this lol. I want to learn but i feel like theres a disconnect in my understanding.","",""
"387253857505247233","houseonfire0","01/28/2023 4:06 PM","I guess i don't understand. Is there an order of operations for making a game for handling files and what goes where etc? like do i make the user get a new contract each time they play? The treasury and game contract are on the blockchain so i would just make another script that accesses the game and treasury contract each time the user plays?","",""
"902639440193785936","defigirlxo","01/28/2023 4:49 PM","I think you need to compile solidity to bytecode and then take that bytecode and add it to Hedera.","",""
"902639440193785936","defigirlxo","01/28/2023 4:52 PM","You can use hardhat I think but I would wait for a dev if it doen't work","",""
"525373973157117956","kantorcodes","01/28/2023 5:45 PM","Thanks this thread saved me lol","","❤️ (1)"
"387253857505247233","houseonfire0","01/28/2023 6:08 PM","I'll check out.hardhat.  I feel like my disconnect is that I don't understand why I'm doing things the way I am vs another way possible. I appreciate your reply","",""
"944734186265264228","s7#7018","01/30/2023 3:39 PM","Hello","",""
"944734186265264228","s7#7018","01/30/2023 3:45 PM","can you give me an example code to check a transaction status ?
how can i get a query of this transaction status 0.0.1459478@1675110272.428786600 from hedera","",""
"249567154913935361","jeromek","01/31/2023 9:32 AM","Hey
Have a look at the docs there, who to retrieve the receipt of a transaction
https://docs.hedera.com/hedera/docs/sdks/transactions/get-a-transaction-receipt

So in a script it can look like this
```js
//Sign with client operator private key and submit the transaction to a Hedera network
const txResponse = await transaction.execute(client);

//Get the transaction ID
const transactionId = txResponse.transactionId;

//Get the account ID of the node that processed the transaction
const nodeId = txResponse.nodeId;

//Get the transaction hash
const transactionHash = txResponse.transactionHash;

console.log(""The transaction ID is "" +transactionId);
console.log(""The transaction hash is "" +transactionHash);
console.log(""The node ID is "" +nodeId);
```","",""
"937011832751816814",".cryptorush","01/31/2023 2:30 PM","Is there any way to set admin key/auto renew account id while deploying the contract using hethers?","",""
"764954605838532638","AbsolutelyNot#3226","02/01/2023 8:13 AM","@Ed Marquez","",""
"858141398473375754","ed.marquez","02/01/2023 8:56 AM","@cryptorush not that I'm aware of...  took a quick look at the docs about utilities (https://docs.hedera.com/hethers/application-programming-interface/utilities) and didn't find much. 

hethers is an adaptation of ethers.js, and those properties/concepts of `adminKey`, `autoRenewalAccount`, `autoRenewPeriod`, and `expirationTime` are not a thing in other chain and tools. 

**The only way that I'm aware of to pay rent for those contracts is from the balance of the contracts themselves** (e.g. transfer HBAR to the contract OR make the contract charge a fee per operation to accumulate an HBAR balance). That may be the same case for contracts deployed using things like `CREATE2` and a JSON-RPC relay with EVM libraries.","",""
"937011832751816814",".cryptorush","02/01/2023 9:57 AM","Thanks. @Ed Marquez . This really helps.","","👍 (1)"
"291665472988905472","adriankbl","02/02/2023 4:08 AM","Hello","",""
"291665472988905472","adriankbl","02/02/2023 4:09 AM","Looks like there are some problems in Testnet with the Nodes? Either in Kabila || HashPack I'm getting the same error when I'm trying to create a new Account in Testnet.","https://cdn.discordapp.com/attachments/616725732650909710/1070632111926677555/image.png,https://cdn.discordapp.com/attachments/616725732650909710/1070632112169943040/image.png",""
"1018862164964028467","Ogi#8374","02/02/2023 4:25 AM","We have the same errors on our side in the SDKs. We tried to isolate the problem, but now we don't have the errors.","",""
"415523666982469652","bugbytes","02/02/2023 9:19 AM","Network Throttling most likely, our systems in general need to program against that since you can only create accounts at the rate of 2/sec IIRC.","","💯 (1)"
"291665472988905472","adriankbl","02/03/2023 6:24 AM","","https://cdn.discordapp.com/attachments/616725732650909710/1071028304754266162/image.png",""
"291665472988905472","adriankbl","02/03/2023 6:25 AM","I just keep getting hundreds of this errors over and over","",""
"249567154913935361","jeromek","02/03/2023 6:42 AM","Same on our side - when trying to subscribe to a topic for example","",""
"291665472988905472","adriankbl","02/03/2023 6:56 AM","I'm getting this in Create Account action","",""
"291665472988905472","adriankbl","02/03/2023 6:57 AM","And just keep going on 4Ever","",""
"429323958592995328","Greg Scullard#5365","02/03/2023 11:22 AM","These errors are the SDK trying to update its node address book, you can alleviate as follows:

`client.setNetworkUpdatePeriod(1000 * 60 * 60); // every hour`","",""
"429323958592995328","Greg Scullard#5365","02/03/2023 11:23 AM","it's possible to turn it off when you create the client object, but I think you need to supply a list of nodes at the same time.","",""
"429323958592995328","Greg Scullard#5365","02/03/2023 11:24 AM","They don't affect the operation of the SDK, it's a background process. Although the messages appear in the logs, the SDK continues to work fine (they really should be warnings)","",""
"429323958592995328","Greg Scullard#5365","02/03/2023 11:24 AM","suggest you keep an eye on the latest SDK versions where this may have been fixed.","","👍🏻 (3)"
"705363045408440330","sudeesh","02/06/2023 4:56 AM","Guys, I am using hedera js sdk in node JS server, I frequently getting an error message '13 INTERNAL: Received RST_STREAM with code 0' is it my issue or something from the node?","",""
"705363045408440330","sudeesh","02/06/2023 4:57 AM","running @hashgraph/sdk"": ""^2.0.13","",""
"705363045408440330","sudeesh","02/06/2023 4:58 AM","and this is in main net,","",""
"705363045408440330","sudeesh","02/06/2023 5:02 AM","I am aware that it is a know issues and there are few threads about it. I would like to know the best way to handle this? may be a way to switch nodes? It is really bad today","",""
"1016675905822797847","michielswirlds#1775","02/06/2023 6:16 AM","@Sudeesh I'm not aware of this issue, but would you mind checking which version you are using in your package-lock? The latest version is https://www.npmjs.com/package/@hashgraph/sdk 2.19.2 - maybe that's causing some trouble.","",""
"705363045408440330","sudeesh","02/06/2023 6:18 AM","I am running the old version, (2.0.13) so I think I will try to update it and check then","",""
"705363045408440330","sudeesh","02/06/2023 6:18 AM","thanks","",""
"1016675905822797847","michielswirlds#1775","02/06/2023 6:20 AM","Let me know how that goes!","",""
"210515466949623808","nilson.bertola","02/06/2023 7:00 AM","~~**Testnet**~~
~~Hi guys, currently I'm working only with sdk in my project. Since the reset it started some strange behaviours.~~

~~This started showing up that was already noticed here...~~
```
Error getting nodes from mirror for file 0.0.102 during attempt 0. Waiting 250 ms before next attempt: Received RST_STREAM with code 0
Error getting nodes from mirror for file 0.0.102 during attempt 2. Waiting 1000 ms before next attempt: Received RST_STREAM with code 0
Error getting nodes from mirror for file 0.0.102 during attempt 2. Waiting 1000 ms before next attempt: Received RST_STREAM with code 0
Error getting nodes from mirror for file 0.0.102 during attempt 2. Waiting 1000 ms before next attempt: Received RST_STREAM with code 0
```

~~But~~ ```client.setNetworkUpdatePeriod(1000 * 60 * 60); // every hour``` ~~didn't suppressed the warnings.~~

~~Plus on that my integration tests broke because jest is not capable anymore to kill the process.~~

~~Any advice?~~

~~- Latest version solved the warnings but also break the tests...~~

Just solved, sorry guys.","",""
"950496193337786418","Michael Garber#5033","02/06/2023 7:53 AM","Could you post a code snippet so I can try to reproduce?","",""
"210515466949623808","nilson.bertola","02/06/2023 7:58 AM","Just solved, sorry for any inconvenience","",""
"950496193337786418","Michael Garber#5033","02/06/2023 8:02 AM","no inconvenience at all! if you dont mind, could you tell me what resolved the issue?","",""
"210515466949623808","nilson.bertola","02/06/2023 8:03 AM","jest was keeping the test alive. ```forceExit: true``` on jest config killed all connections that were alive and successfully finished my tests.","","🙌 (1)"
"950496193337786418","Michael Garber#5033","02/06/2023 8:05 AM","happy BUIDLing","",""
"403083652122279946","mrroboto5278","02/06/2023 12:22 PM","Hi Guys, pls excuse my ignorance. I want to understand the architecture of a hedera dapp. My brother wants to create something similar to https://pancakeswap.finance/

According to the dev, he will use the JS SDK and create a React/Typescript web app.

At least to my (limited) knowledge the JS SDK is used to produce a NodeJS app, but according to him, NodeJS isn't needed and everything can be done using a frontend app.

Is this correct?","",""
"156186295532519424","floristknight","02/06/2023 1:34 PM","Yo, what is the API call to get a list of all accounts? Can't seem to find that generalized query","",""
"474151701138505739","rhysied","02/06/2023 2:01 PM","https://mainnet-public.mirrornode.hedera.com/api/v1/docs/#/accounts/listAccounts

although you'll have to do a fair bit of pagination to get all of them 😄","",""
"156186295532519424","floristknight","02/06/2023 2:19 PM","no problem there, where the heck is this listed in the primary docs though?","",""
"156186295532519424","floristknight","02/06/2023 2:19 PM","Also, thanks : )","","👍 (1)"
"474151701138505739","rhysied","02/06/2023 2:22 PM","its under the REST API (although the Swagger docs are a bit better at showing you the different parameters)

https://docs.hedera.com/hedera/sdks-and-apis/rest-api","",""
"156186295532519424","floristknight","02/06/2023 2:26 PM","Ah, so the SDK doesn't have a native getAllAcounts or something then","",""
"1016704694678200371","arh1408","02/06/2023 2:26 PM","ok","",""
"156186295532519424","floristknight","02/06/2023 2:26 PM","Thanks!","",""
"474151701138505739","rhysied","02/06/2023 2:35 PM","no, generally speaking when fetching data most of the time you will want to get it from a mirror node as the mainnet nodes only keep data for a small period of time and also some of the queries on mainnet cost money (whereas most of the mirror nodes are free, although some do have paid features)","",""
"1016704694678200371","arh1408","02/06/2023 2:36 PM","ok...thanks","",""
"156186295532519424","floristknight","02/06/2023 5:14 PM","I would like to see the SDK at least implement all of these calls. Seems like a pretty big lapse in utility","",""
"156186295532519424","floristknight","02/06/2023 5:14 PM","but again, good to know!","",""
"403083652122279946","mrroboto5278","02/07/2023 12:59 AM","Hi Guys, pls excuse my ignorance. I want to understand the architecture of a hedera dapp. My brother wants to create something similar to https://pancakeswap.finance/

According to the dev, he will use the JS SDK and create a React/Typescript web app.

At least to my (limited) knowledge the JS SDK is used to produce a NodeJS app, but according to him, NodeJS isn't needed and everything can be done using a frontend app.

Is this correct? Yes/no?","",""
"159035293180100609","deejay0076","02/07/2023 4:26 AM","There is not a single set one size fits all architecture of a dApp in general, it will depend on your use case. Typically your front end web app will interact with either a Smart Contract or back end server but how you structure it will depend on your use cases. For some use cases you could just have a stateless web app, allow users to connect a wallet and do everything front end. You can use the JS SDK in both front end and the back end, again depends on your needs. I suspect this is not the neat binary answer you were hoping for but I hope it helps at least a little.","",""
"403083652122279946","mrroboto5278","02/07/2023 5:58 AM","Tx for the response, it helped","",""
"285527310751236098","4nap","02/07/2023 10:09 AM","hey, all!
how can I check if a transfer transaction is completed. I have the feeling that when I use TransactionResponse.getReceipt(), sometimes it fails even when the transaction is already completed and was successful. Is there a way to know 100% when the transaction response is completed (e.g. failed/successful?)","",""
"285527310751236098","4nap","02/07/2023 10:09 AM","thanks in advance","",""
"950496193337786418","Michael Garber#5033","02/07/2023 10:48 AM","Here is a transaction where I forced `getReceipt()` to fail. When I made the transaction like this
```js
async function createAccount(initialBalance, client) {
    const accountKey = PrivateKey.generateECDSA();
    console.log(`ECDSA private key ${accountKey.toString()}`)
    const createAccount = await new AccountCreateTransaction()
        .setInitialBalance(initialBalance)
        .setKey(accountKey.publicKey)
        .setMaxAutomaticTokenAssociations(1)
        .execute(client);
    console.log(JSON.stringify(createAccount))
    const createAccountRx = await createAccount.getReceipt('test');
    //console.log(`Account created! Account id: ${createAccountRx.accountId}`);
    return {
        id: createAccountRx.accountId,
        key: accountKey
    };
}
```
I was still able to print the transaction which gave me back an id
```
consoleUser> node index.js 
{""nodeId"":""0.0.7"",""transactionHash"":""1945a60893fe184b7f07fbd774ed31761ac66b0ce3aa8f07b006973f1498e872dc91cf9184608794cf973a60cc509dba"",""transactionId"":""0.0.3395154@1675784607.185496373""}
```
And I was able to take that id and query the mirror node to see if it reached the network

https://hashscan.io/testnet/transaction/1675784617.330715922?tid=0.0.3395154-1675784607-185496373","",""
"950496193337786418","Michael Garber#5033","02/07/2023 10:50 AM","If its in a mirror node then you know it reached consensus successfully as well","",""
"950496193337786418","Michael Garber#5033","02/07/2023 10:50 AM","^^","",""
"285527310751236098","4nap","02/07/2023 11:25 AM","ah thx, makes sense to check it via the id","","🤝 (1)"
"291665472988905472","adriankbl","02/07/2023 2:22 PM","@Michael Garber Good evening, Do you know how long it takes for the MirrorNode to know if it has reached consensus or not?","",""
"950496193337786418","Michael Garber#5033","02/07/2023 5:22 PM","Time to finality ranges anywhere from 3-5 seconds.","",""
"291665472988905472","adriankbl","02/07/2023 6:00 PM","Yup I know that, but are these 3-5 secs also the ones that actually need MirrorNode to get updated or could be delayed a bit more?","",""
"778702663926808597","tahlil","02/08/2023 3:09 AM","I am following the code from this link: https://hedera.com/blog/get-started-with-hcs-and-javascript
After running the code I get the error `TypeError: MirrorClient is not a constructor`
How to resolve this?","https://cdn.discordapp.com/attachments/616725732650909710/1072791295103344700/image.png",""
"168749001850486784","RaphaelM#1144","02/08/2023 5:08 AM","Hey @Tahlil I think MirrorClient is deprecated now.
You can find here 
https://docs.hedera.com/hedera/sdks-and-apis/hedera-consensus-service-api-1 some documentation to build a mirror node client.","","👍 (1)"
"950496193337786418","Michael Garber#5033","02/08/2023 8:40 AM","Yes, of course. There's an additional 1-2 seconds of latency involved to reach mirror node.","","✅ (1)"
"960826420567875594","Miguel Ángel- ioBuilders#5464","02/08/2023 11:17 AM","Hi, advocates!!
We are trying to use token custom fees, using js sdk latest version (2.19.2), and to set up fractional fees we need the FeeAssessmentMethod class in order to indicate who will be charged in the fee, but this class is not exported through the sdk/src/exports.js file, so we are not able to use it. Do you know if this is an error?","",""
"950496193337786418","Michael Garber#5033","02/08/2023 1:32 PM","You don't need the FeeAssessmentMethod class to set up fractional fees. Look at this example
```js
async function createFT(treasury, client) {
    const fractionalFee = new CustomFractionalFee()
        .setNumerator(1) // Numerator of fractional fee
        .setDenominator(10) // Denominator of fractional fee
        .setFeeCollectorAccountId(treasury.id) // Collector account
    const transaction = await new TokenCreateTransaction()
        .setTokenName(""New Fungible"")
        .setTokenSymbol(""NEWFUN"")
        .setTreasuryAccountId(treasury.id)
        .setInitialSupply(5000)
        .setDecimals(4) // Amount of decimals for the token
        .setCustomFees([fractionalFee])
        .freezeWith(client)

    const signTx = await transaction.sign(treasury.key);
    const txResponse = await signTx.execute(client);
    const record = await txResponse.getRecord(client);
    return record.transactionId.toString();
}
```","",""
"960826420567875594","Miguel Ángel- ioBuilders#5464","02/08/2023 2:57 PM","Hi, @Michael Garber, and thank you for the example!
The FeeAssessmentMethod class is used in fractional fees to establish who pays the fee. By default, the receiver pays the fractional fee, so if we couldn't use the FeeAssessmentMethod, we couldn't set the sender to pay the fee. That is the reason why we need it.","",""
"129238365882023936","teacoat","02/08/2023 3:48 PM","""Fractional fees are by default charged to the token transfer receiver. This means the receiving account of the fungible token will receive less than the transfer amount (transfer amount - custom fees). If the net_of_transfers field is set to true, the fractional fees are then charged to the sending account. In this case, the receiving account will receive the full amount of the token transfer value."" - https://docs.hedera.com/hedera/sdks-and-apis/deprecated/sdks/tokens/custom-token-fees","","👍 (1)"
"129238365882023936","teacoat","02/08/2023 3:49 PM","tldr i think you can just set the net_of_transfers when building the fee to charge the sender","",""
"960826420567875594","Miguel Ángel- ioBuilders#5464","02/09/2023 2:53 AM","Hi, @pluto (HashPack)!
The only way to change the net_of_transfers is using the setAssessmentMethod, which receives a FeeAssessmentMethod object parameter, as stated in the documentation you refer.","",""
"129238365882023936","teacoat","02/09/2023 1:21 PM","ah fair enough","",""
"950496193337786418","Michael Garber#5033","02/09/2023 2:20 PM","Hi Miguel! I created this issue enhancement for you https://github.com/hashgraph/hedera-sdk-js/issues/1455","",""
"960826420567875594","Miguel Ángel- ioBuilders#5464","02/10/2023 3:36 AM","Thank you so much, @Michael Garber !!","","🫡 (1)"
"146077861734776833","enchil.ada","02/10/2023 7:03 AM","Hi! I'm following the first tutorial about account creation, the code works fine but the command does not finish when I called `await client.close()`
Is there something I'm doing wrong?","",""
"950496193337786418","Michael Garber#5033","02/10/2023 3:50 PM","Hello! 👋 Do you mind showing me the page you are talking about? I've never seen calling `close` on the client in the docs.","",""
"146077861734776833","enchil.ada","02/11/2023 6:07 AM","I was following this video, and also the docs, in the video shows to use the close but in the docs no.
No matter if I put it or not, when I run my `node index.js` the process keeps open instead of shutting down
https://youtu.be/Skx6b8uK9ks?t=300","","👀 (1)"
"950496193337786418","Michael Garber#5033","02/14/2023 8:43 AM","We have an open issue for this https://github.com/hashgraph/hedera-sdk-js/issues/1441","",""
"327102153518743554","michielmul","02/14/2023 8:44 AM","This is a known bug which is fixed in the upcoming version: https://github.com/hashgraph/hedera-sdk-js/issues/1441","","🤩 (1)"
"327102153518743554","michielmul","02/14/2023 8:45 AM","`client.close()` is the expected way to close the client object also 🙂","",""
"950496193337786418","Michael Garber#5033","02/14/2023 8:51 AM","^^ The star of the video @$enchil.ada ^^","","😅 (1)"
"146077861734776833","enchil.ada","02/14/2023 9:32 AM","😄","","👌 (1)"
"146077861734776833","enchil.ada","02/14/2023 9:32 AM","thanks guys!","",""
"812811970112782348","crypto.sheraz","02/14/2023 7:28 PM","Im having a small issue, Would you please be able to help me?
So i am calling this smart contract funtion 
`
    function getUserstakedNftIds_collection_1(address _user) public view returns (int64[] memory){
        int64 len = numberTokensStaked_collection_1[_user];
        int64[] memory temp = new int64[](uint64(len));
        for (int64 i = 0; i < len; ++i) {
             temp[uint64(i)] = ownerTokenIds_collection_1[_user][i];
        }
        return temp;
    }
`
Its returning a int64[] but how do i get this value in js? Currently i am using this

 `   const contractQueryTx1 = new ContractCallQuery()
        .setContractId(ContractId.fromString(stakingContractId))
        .setGas(100000)
        .setFunction(""getUserstakedNftIds_collection_1"", new ContractFunctionParameters().addAddress(AccountId.fromString(account).toSolidityAddress()));
    const contractQuerySubmit1 = await contractQueryTx1.execute(client);
    const contractQueryResult1 = contractQuerySubmit1.getInt64(0);
    console.log('- getAllStakedIds: ${contractQueryResult1} \n');
`
But from this i get a value of 32 which is wrong
Would you solution to this?","",""
"869630732308447303",".piyush16","02/15/2023 5:03 AM","I need to implement HIP-573 Custom Token Fee.
I saw this article https://hedera.com/blog/how-to-exempt-hedera-accounts-from-custom-token-fees

I am trying to implement it but not working as expected. 
Do anyone know why v30 output is not working now.
Is hedera removed custom token fee concept in upcoming versions?","",""
"168749001850486784","RaphaelM#1144","02/15/2023 5:10 AM","Hey ! Some complex type are not supported by the SDK.
So you will need to use commonly known libraries (web3.js, ethers.js, web3.j and abiDecode.js) to encode and decode contract function parameters and results.
You can check this repo : https://github.com/hashgraph/hedera-smart-contracts-libs-lab to see some examples.","",""
"168749001850486784","RaphaelM#1144","02/15/2023 5:22 AM","Hey ! I'm unsure if the custom token fees are malfunctioning or if you're encountering issues when trying to exempt a specific account from paying these fees ?
I wanted to mention that with HIP-573, you have the option to exclude a particular account from paying custom fees. 
Therefore, Hedera has not removed custom fees, but has instead added this as an optional feature.","",""
"902675052850479135","kiril.k.","02/15/2023 7:31 AM","Hello everyone!
What could be the reason to observing such errors in the logs of node.js server running the JS SDK, anyone?
```
| Error getting nodes from mirror for file 0.0.102 during attempt 0. Waiting 250 ms before next attempt: Stream refused by server
| Error getting nodes from mirror for file 0.0.102 during attempt 1. Waiting 500 ms before next attempt: Received RST_STREAM with code 0
| Error getting nodes from mirror for file 0.0.102 during attempt 2. Waiting 1000 ms before next attempt: Received RST_STREAM with code 0
| Error getting nodes from mirror for file 0.0.102 during attempt 3. Waiting 2000 ms before next attempt: Received RST_STREAM with code 0
| Error getting nodes from mirror for file 0.0.102 during attempt 4. Waiting 4000 ms before next attempt: Received RST_STREAM with code 0
```","",""
"1016675905822797847","michielswirlds#1775","02/15/2023 8:20 AM","@Kiril are you perhaps on an older version of the JS SDK? Current version is 2.20.0 :https://github.com/hashgraph/hedera-sdk-js","",""
"902675052850479135","kiril.k.","02/15/2023 8:23 AM","thanks, will try to update then. I am with `@hashgraph/sdk@2.18.6`","",""
"1016675905822797847","michielswirlds#1775","02/15/2023 8:36 AM","Try it out and let me know if you see any errors 🙂","","👍 (1)"
"869630732308447303",".piyush16","02/15/2023 9:46 AM","ok
But i am using same code as mention in blog
https://github.com/ed-marquez/hedera-general-examples/blob/main/src/020_hip_573/index.js

and then to it not working as expected.

since recent deployed version is v.35","",""
"1064837119119470604","Hedera Legacy#4581","02/15/2023 3:46 PM","getting this error any additional info is appreciated 🙂","https://cdn.discordapp.com/attachments/616725732650909710/1075518394553610370/image.png",""
"950496193337786418","Michael Garber#5033","02/15/2023 4:22 PM","Expired transactions happen mostly when the computer time is inaccurate. If your computer time difference between you and the node that you sent the tx to is off by more than 2 mins then you will see that error","","👍 (1)"
"1064837119119470604","Hedera Legacy#4581","02/15/2023 4:23 PM","Thank you will check that","","👍 (1)"
"1064837119119470604","Hedera Legacy#4581","02/15/2023 4:31 PM","The nodes seems to be chosen randomly, i have my local computer time set (synched) automatic.","",""
"1064837119119470604","Hedera Legacy#4581","02/15/2023 4:31 PM","does not seem to resolve the issue","",""
"1064837119119470604","Hedera Legacy#4581","02/15/2023 4:31 PM","any other possibilities?","",""
"950496193337786418","Michael Garber#5033","02/16/2023 11:39 AM","When you make a transaction, it has up to 180 seconds to be confirmed by a node in the network. If it isn't confirmed within this time, it will expire and you'll have to create, sign, and submit the transaction again. Can you provide a code snippet of the transaction you are sending?","",""
"1064837119119470604","Hedera Legacy#4581","02/16/2023 12:24 PM","this error occurs when trying to deploy a sc, can i dm u?","",""
"950496193337786418","Michael Garber#5033","02/17/2023 8:36 AM","I dont like to dm too much because the problem is that someone will see this message and pretend to be me and dm you. If you dont expect me to ever dm you and it does happen then you know its a scam. 
Q: Do you get this error on every transaction you try to make or is it only some transactions?","",""
"1064837119119470604","Hedera Legacy#4581","02/17/2023 8:37 AM","Got it, On this particular TX","",""
"778702663926808597","tahlil","02/17/2023 3:11 PM","For Hedera file service I am seeing in some places the max limit is 6 kb...but why is the max limit 1024 kb on the official doc?","https://cdn.discordapp.com/attachments/616725732650909710/1076234366180663406/image.png",""
"778702663926808597","tahlil","02/17/2023 11:50 PM","Suppose I have a contract deployed at address X. I want to call a function from the contract deployed at contract X a get function that returns an array of structs...how do I decode that array of structs?","",""
"474151701138505739","rhysied","02/20/2023 6:29 AM","the maximum size of a transaction is 6KB. The screenshot you posted shows the size limit for a single file on the file service.

If you want to upload a file larger than 6KB (or slightly less given the size of the transaction itself) you need to split the file and submit file append transactions (I'm not sure if there are any helper methods in the SDKs to help automate this process)","",""
