AuthorID,Author,Date,Content,Attachments,Reactions
"778702663926808597","tahlil","02/15/2023 1:49 PM","Suppose, you are looping through an array in size of 10k or something for a view function  and you need to check 10k times if condition in the worst case...in Ethereum I don't care about looping cause it's free but Hedera it's better to find some more optimized way of searching","",""
"377865013030813717","supremax67","02/15/2023 7:10 PM","Looping in Ethereum is not free, there's a real cost to the network which you are paying indirectly.","",""
"377865013030813717","supremax67","02/15/2023 7:11 PM","Hidden fees can show in all kinds of places, including higher fees for simple transaction or inflation cost.","",""
"377865013030813717","supremax67","02/15/2023 7:12 PM","A network with no fees is not sustainable, this include but not limited to API calls that usually should have fees, have no fees.","",""
"377865013030813717","supremax67","02/15/2023 7:36 PM","Any way you have to exploit a network for  ""free"" API calls is costing the network down the line. No such thing as free. Always ask the question, how can this be free?","",""
"377865013030813717","supremax67","02/15/2023 8:45 PM","And the least obvious but other possible scenario, after the free service gets exploited and the network realizes there should be a cost associated to it, you may end up in a scenario of intensive work to migrate everything off the platform.

At least with Hedera, transparent & predictable fees. But I still think you should go with HCS and not smart contract with large volumes.","","👍 (1)"
"778702663926808597","tahlil","02/16/2023 1:35 AM","Yeah agreed... also, I think making get calls free doesn't make sense. What if some app have to do less frequent update and significantly more reads, it would unfairly take up network resources.","",""
"916950930757414912","jane31_huston","02/16/2023 4:12 PM","Hi all, I am struggling to understand why I cannot seem to call a smart contract function that changes the state. This is the code:     
`var client = Client.forTestnet();
    const transaction = await new ContractExecuteTransaction()
        .setContractId(process.env.PRODUCT_CONTRACT_ID!)
        .setGas(100000)
        .setFunction(""addCompany"",
            new ContractFunctionParameters()
                .addString(supplierId))
        .freezeWith(client)
        .sign(PrivateKey.fromString(process.env.PRODUCT_OPERATOR_KEY!));
    const txResponse = await transaction.execute(client);`
This is the error I receive: Error: `transactionId` must be set or `client` must be provided with `freezeWith`
Product operator key is the private key of smart contract owner. Any ideas? I have exhausted my google searchig","",""
"159035293180100609","deejay0076","02/17/2023 3:26 AM","have you initialised the client object? if you are only signing with a single key you can avoid the freeze/sign step as the client object will sign on execution:

```
client = Client.forTestnet();
client.setOperator(operatorId, operatorKey);

const contractExecuteTx = await new ContractExecuteTransaction()
        .setContractId(cId)
        .setGas(gasLim)
        .setFunction(fcnName, params)
        .setPayableAmount(amountHbar)
        .execute(client);
```

for example","",""
"916950930757414912","jane31_huston","02/17/2023 8:07 AM","@Deejay Thank you! This did it for me. However, I find it strange that there was nothing about this error or approach in discord, stack overflow or documentation 🥹","","❤️ (1)"
"159035293180100609","deejay0076","02/17/2023 8:09 AM","You're welcome. Just a random user helping another out based on lessons learnt in the trenches 😄","","😂 (1)"
"916950930757414912","jane31_huston","02/17/2023 8:42 AM","Do you also know whats the syntax to get an array of objects using ContractCallQuery execute result?","",""
"159035293180100609","deejay0076","02/17/2023 9:31 AM","I personally use web3.js to decode [ethers works too, of course]

```
async function contractExecuteQuery(cId, gasLim, fcnName, params, queryCost = new Hbar(0.001)) {
    const contractCall = await new ContractCallQuery()
        .setContractId(cId)
        .setGas(gasLim)
        .setFunction(fcnName, params)
        .setQueryPayment(queryCost)
        .execute(client);

    return decodeFunctionResult(fcnName, contractCall.bytes);
}

function decodeFunctionResult(functionName, resultAsBytes) {
    const functionAbi = abi.find(func => func.name === functionName);
    const functionParameters = functionAbi.outputs;
    const resultHex = '0x'.concat(Buffer.from(resultAsBytes).toString('hex'));
    const result = web3.eth.abi.decodeParameters(functionParameters, resultHex);
    return result;
}
```

There may well be hard-typed helper method in the Hedera SDK by now however, I hold out on using the ABI to keep it generic and reusable.","",""
"1076130406904119397","Davolade#6107","02/17/2023 10:08 AM","Davolade","",""
"1076130406904119397","Davolade#6107","02/17/2023 10:08 AM","I'm a non-technical entrepreneur with a lot of ideas. I love and have fallen in love with Hedera since 2020. I have managed to develop a smart contract with Solidity for one of my projects. I've also developed the Front-end with React. Can anyone advise me how I can now either use Remix to integrate the Smart Contract with the Front-end and deploy on Hedere?","",""
"1076130406904119397","Davolade#6107","02/17/2023 10:08 AM","Any assistance will be greatly appreciated","",""
"1076130406904119397","Davolade#6107","02/17/2023 10:10 AM","Hello Members. I'm new here. Today 17 February, 2023 being my first day.","",""
"950496193337786418","Michael Garber#5033","02/17/2023 11:36 AM","May I ask where you saw this in the documentation that the operator was not being set?","",""
"778702663926808597","tahlil","02/17/2023 11:50 PM","Suppose I have a contract deployed at address X. I want to call a function from the contract deployed at contract X a get function that returns an array of structs...how do I decode that array of structs?","",""
"778702663926808597","tahlil","02/18/2023 4:41 AM","@Deejay How did you instantiate the web3 object?","",""
"159035293180100609","deejay0076","02/18/2023 4:44 AM","```
const web3 = new Web3();
```
empty constructor is fine","","💯 (1)"
"159035293180100609","deejay0076","02/18/2023 4:46 AM","you can now instantiate with hashio as an HttpProvider if you like but not necessary for encode/decode work.

```
web3 = new Web3(new Web3.providers.HttpProvider('https://testnet.hashio.io/api', options));
```","","👍 (1)"
"764954605838532638","AbsolutelyNot#3226","02/18/2023 4:47 AM","Haye - welcome. Let me see what doc and examples we may have. We have not don’t a particularly astounding job in for this particular pattern.","",""
"1064837119119470604","Hedera Legacy#4581","02/18/2023 8:32 AM","is anyone else facing issues when deploying sc on mainnet? 
Error: max attempts of 10 was reached for request with last error being: TRANSACTION_EXPIRED","",""
"159035293180100609","deejay0076","02/18/2023 9:17 AM","Certainly have in the past - there were a few versions of the JS SDK recently that were not behaving very well. The latest ones seem better. 

If it repeats I found the workaround was to create then upload chunks to the File and deploy afterwards, clearly more painful however much easier to recover.","",""
"782671862667804674","johnda98","02/18/2023 12:18 PM","DJ is the app binary interface expert","",""
"159035293180100609","deejay0076","02/18/2023 12:24 PM","Nope. He is the 🤡 that has run into the wall until he got through it","",""
"782671862667804674","johnda98","02/18/2023 12:40 PM","As Bob Pirsig would say.. by focusing in on the object it then slowly became 'why' it is , from its prior state of 'what' it is .. and the solution emerged from what was at first thought to be a 'problem'.. but it is infact just an 'object'.

If one focuses on the problem as being a problem then it will remain to be a problem.. then the only solution then is to go down the Pub for a pint.

By focusing in on technology and not being abstract to it, you change how you see 'it' and therefore what you 'see' then changes.. you get rewarded for your  🤡   fail with a sense of knowing now.. it is a touch of 'Quality' - the ineffable, untouchable, unseeable, outside of time and space priories, a source of all objects and subjects including values and morals for that inorganic software component.👍 🇬🇧","",""
"937011832751816814",".cryptorush","02/20/2023 6:22 PM","Is hedera-local-node and hts-precompile contracts up to date? I have error while calling mintToken HTS precompile function.","",""
"937011832751816814",".cryptorush","02/21/2023 11:48 AM","I have trouble deploying contracts on mainnet. I'm using hethers, and the error is always changing. Some of the errors I have seen so far was GRPC server timeout, max attempts exceed, etc. I didn't use to get any error while doing testnet deployment.","",""
"329434613082750999",".robotjones","02/21/2023 12:00 PM","I'm a dev with 10 years of web2 experience and now 1 year of web3 on Hedera, and I'm wanting to learn smart contracts. How to write them, use them, best practices, etc. And I have so many questions. What are some good resources you'd recommend for learning?","",""
"782671862667804674","johnda98","02/21/2023 12:17 PM","noooo robot.. you are a human(maybe) first... and you 'Engineer software' for a living..   you are not 'a dev'.
https://docs.soliditylang.org/en/v0.8.18/","","😊 (1)"
"782671862667804674","johnda98","02/21/2023 12:18 PM","oh.. and try to code your contracts so they are secure for(from..) native calls.. not just calls from a DApp.","",""
"329434613082750999",".robotjones","02/21/2023 12:20 PM","I've read a little about proxy contracts. Is that something that everyone is using now?","",""
"782671862667804674","johnda98","02/21/2023 12:27 PM","depends if you believe that Smart Contracts should be Smart Contracts as per semantical definition ie immutable in process and state for the lifecycle of a customer in a usecase with the customer having confidence they know which contract they are in and what it does.

 IF not.. yes build a proxy.. show it to your customers.. then make delegate calls to a implemented contract with a large enough number of storage slots to make it upgradeable to whatever you wish.","",""
"782671862667804674","johnda98","02/21/2023 12:30 PM","https://docs.hedera.com/hedera/tutorials/smart-contracts-service/deploy-your-first-smart-contract","",""
"159035293180100609","deejay0076","02/21/2023 2:23 PM","Testnet and mainnet are a little different (nodes, geographic distribution etc). I feel your pain and ran into this before. There were some JS SDK versions that were worse than others…latest (.20?) seem to be behaving ok for me. Would check you are latest there. I am not using hethers just SDK and JS (DM me if you want me to share the deploy script I use)","",""
"937011832751816814",".cryptorush","02/21/2023 3:30 PM","So, you don't get trouble with Hashgraph SDK. Have you ever tried hethers.js, and what is your opinion with how reliable hethers.js is.","",""
"159035293180100609","deejay0076","02/21/2023 4:09 PM","I have had this trouble with the JS SDK - i think around version 2.17 or .18 but i forget exactly.","",""
"159035293180100609","deejay0076","02/21/2023 4:10 PM","now there is a json-rpc relay probably would try and just use ethers/web3 vs hethers [just my thought] or indeed use ethers/web3 with SDK when easier (my route but that's because i got used to it before I saw hethers).","",""
"764954605838532638","AbsolutelyNot#3226","02/24/2023 6:45 AM","Did anyone catch this in the MirrorNode release note --- Free SmartContract Read calls on their way..","https://cdn.discordapp.com/attachments/909532351388864542/1078643710633451581/image.png","🔥 (3),🇬🇧 (1),❤️‍🔥 (1)"
"764954605838532638","AbsolutelyNot#3226","02/24/2023 6:45 AM","@Tahlil I recall you were looking forward to this. 
More to follow in the next few weeks, including better gasEstimations.","",""
"975709839093289000","jaaazvj","02/25/2023 6:15 AM","✌️ Hi guy , I am kind of new to the hedera blockchain. I am trying to deploy an ERC20 and ERC721 contract. I came through header docs and figured out that hedera provides some SDK and their own standard to deploy contracts( HTL ) in the blockchain. Is it possible to deploy the open zeppelin exact code ? Will the network and other market places agree with the ethereum standards ?  bec I have tried and deployed open zeppelin standard and the contract gots successfully deployed but the explorer did not consider them as token (721/ER20)🤯 ...","",""
"764954605838532638","AbsolutelyNot#3226","02/25/2023 10:38 AM","> Is it possible to deploy the open zeppelin exact code ? 
Yes. Confirmed by the OZ team who have spent month/weeks integrating relayer, admin, sentinels and other functionality on Hedera. 
If you run into issue please let us know","",""
"782671862667804674","johnda98","02/25/2023 1:14 PM","on-protocol ERC standards implement well Jaaz..  I deployed a erc20 to mainnet in Feb 2019. - a good while before HTS in-protocol token Service appeared.      -  just note the slight differences in the Hedera EVM tuning ie no msg.data for ERC777 and no executing fallback or receive().. can deposit hbar into a contractID from a wallet but if you have those funcs.. they wont trip, thus msg.sender, msg.value will be null.    - which is ok for most usecases.   note the Admin key and the autorenew functionality upon deploy.      oh and the solc version supported.","",""
"842594933118337034","b.raaa","02/26/2023 8:07 PM","Quick question from a non-dev currently looking to adopt smart contracts onto an existing service platform we are building; In simple terms, is it possible to convert existing contract documents (pdf or similar) into a smart contract? For example - if I were to be sent a standard service contract agreement that has terms including automatic changes to the agreement once a timeframe or certain requirements are met.. could this be converted to a smart contract to streamline the process & ensure trust etc..","",""
"869630732308447303",".piyush16","02/27/2023 2:16 AM","How will setting up contractId as supply key to token will impact minting of token using sdk and smart contract ?
And how we can sign the transaction with it","",""
"952266430219431967","ohm_pathorn","02/27/2023 5:03 AM","The simple answer is yes but you will need a developer to help you convert all the business logic and conditions.","",""
"952266430219431967","ohm_pathorn","02/27/2023 5:05 AM","If you set a contractId as a supply key, the contract will be able to mint HTS tokens through precompile smart contract. 
https://github.com/hashgraph/hedera-smart-contracts/blob/0826a8e541938f1156e759847a9e8b6aaa464964/contracts/hts-precompile/HederaTokenService.sol#L58
The example of how you can call precompile HTS contract is here.
https://github.com/hashgraph/hedera-smart-contracts/blob/main/contracts/hts-precompile/examples/token-create/TokenCreateContract.sol","",""
"975709839093289000","jaaazvj","02/27/2023 10:41 AM","@AbsolutelyNot  @johnda98 

I have deployed  an ERC721 contract and I minted one token and transferred it to another user but the explorer didn't even consider it as an NFT token.
 For that I have used an open zeppelin 721 base contract , I didn't use any admin key / supply key .etc and  I didn't use HTS.sol  either . The hethers.js works perfectly fine as ethers.js works in ethereum , I am able to  mint ,transfer and burn tokens using hethers.js script.contract details:- The smart contract ID is: 0.0.3588741
- Smart contract ID in Solidity format: 000000000000000000000000000000000036c285 

The thing is I don't the exact standard to be used in hedera because there is SDK, precompile code, SDK +  open zeppelin Interface in community  but the DOC only concentrated on SDK and  precompile. In the meantime Open zeppelin  exact code work fine but the explorer does not consider it as a NFT token.
 what is the solution for this??
If possible can anyone share with me a sample code for 721 NFT ( in open zeppelin standard)??🥹","",""
"782671862667804674","johnda98","02/27/2023 10:42 AM","Explorers will see your Contract as a Contract. 😉 , not as a HTS in-protocol NFT","",""
"782671862667804674","johnda98","02/27/2023 10:44 AM","https://github.com/hashgraph/hedera-smart-contracts/tree/main/contracts/hts-precompile/examples","",""
"975709839093289000","jaaazvj","02/27/2023 10:47 AM","Do I need to convey  the explorers ?? / shall I use the same open zepplin code standard ? If I use the open zeppelin standard, does the NFT marketplace accept that (without HTS)??","",""
"782671862667804674","johnda98","02/27/2023 10:49 AM","'convey' ?      'NFT marketplace' ? .. for on-protocol FT/NFT token contracts.. you'll have to find a exchange.   You could build a on-protocol token Exchange and also a Explorer that verifies ERC bytecode to uploaded source and checks funcs to the standards and pulls all owners etc..   you can fund the queries to show the balances.. or use the new evm mirrors.     PS. I think the state-store limit for SCs is now up to 2MB ? or 10MB ?  from 1MB (last year).. so dont have too many wallets in your mappings.","",""
"975709839093289000","jaaazvj","02/27/2023 10:59 AM","@johnda98 
My requirements  are simple: Is it possible to create a marketplace similar to opensea in ethereum... for that we need a token like ERC 721/1155 ERC20...  What is the common standard that NFT marketplace in hedera will accept bec buy/ sell / mint events are needed to be captured and regularly updated in the local DB right? 

And one more thing, do users have to pay gas to query transactions ?
I know there is no 1155 , can we solve that issue?","",""
"764954605838532638","AbsolutelyNot#3226","02/27/2023 11:28 AM","@Jaaaz there is a vibrant NFT community on Hedera. With regard to your specific questions on _OpenSea_ equivalent marketplace, I will tag @Ashe Oro (The Zar of everything NFT) 🙂","",""
"975709839093289000","jaaazvj","02/27/2023 11:32 AM","@johnda98 
thanks","",""
"782671862667804674","johnda98","02/27/2023 11:36 AM","anythings possible if you have a Budget for a on-protocol FT/ NFT marketplace.    answered your Question on query cost for SCs in prev post.   yes, Mohsin is correct there is a very active in-protocol HTS FT/NFT market already on this ledger","",""
"159035293180100609","deejay0076","02/27/2023 12:16 PM","@Jaaaz 

right now a SC based marketplace for native HTS tokens - sadly - does not work until the cryptoTransfer() [v3] method as specified is implemented / turned on as you can't handle royalties **if there is a fallback fee** other than in certain defined corner cases. Until then it's variants of centralized custody (allowance spends / escrow, both requiring trust of the counterparty). 

of course you could aim to start a movement deploying ERC721/1155 contracts but that would be an uphill struggle (and in my opinion a sub standard outcome) given all the tooling of the network has built up on the native Hedera Token Service tokens instead.","",""
"764954605838532638","AbsolutelyNot#3226","02/27/2023 3:50 PM","Further update to follow, for now, SC expiry due to non payment of rent is not enabled. This extends to contracts which are not treasury. (You can ignore the _Expiry Timestamp_ in HashScan).","",""
"764954605838532638","AbsolutelyNot#3226","02/27/2023 3:52 PM","The _Storage Fee_ (once main-net is +100M k/v pairs and SC it self has +100 K/v Pairs) is still applicable although not enabled.","",""
"159035293180100609","deejay0076","02/27/2023 4:51 PM","anyway to get a sense of how many k/v pairs are currently in use?","",""
"159035293180100609","deejay0076","02/27/2023 4:53 PM","[sadly I have one contract I need to find a way to let it die from neglect when the time comes to avoid a unintentional painful charge so i like to plan ahead...]","",""
"764954605838532638","AbsolutelyNot#3226","02/27/2023 6:46 PM","~ 10% of the threshold.","","👍 (1)"
"975709839093289000","jaaazvj","02/28/2023 2:23 AM","do users have to pay gas to query transactions ?
I know there is no 1155 , can we solve that issue?","",""
"159035293180100609","deejay0076","02/28/2023 5:55 AM","Yes - queries cost (negligible - often a fraction of an hbar) amounts. Several routes available, events queried from the JSON-RPC relay using your favourite helper library (ethers/web3) or queried from mirror nodes. Eventually I believe we will see state exposed on mirror nodes (see mirror node release notes for direction of travel) to make queries free without needing network resources so no gas. As of today it depends on your usecase but a middleware layer to cache and an occasional query to the SC paid for by a separate project wallet can work if you wish to obfuscate the cost to the user and remove friction.","",""
"782671862667804674","johnda98","02/28/2023 10:19 AM","marvellous.. was looking forward to testing Exception process logic today at 3pm cst.   
https://hashscan.io/mainnet/contract/0.0.1462697?p=1&k=1670189494.889690424","",""
"782671862667804674","johnda98","02/28/2023 10:28 AM","@Deejay probly implement the same for most NFTs out there then ie those w/fallback..  assoc and xfer a notional amount of a usecase FT to the recipient account if sending a NFT from a contract.  Solves that sausage (snag).","",""
"159035293180100609","deejay0076","02/28/2023 10:38 AM","Yup. That’s what we do but requires the FT to be associated to all fee collector accounts which sadly is not a given.","",""
"782671862667804674","johnda98","02/28/2023 10:48 AM","oh yes..   well will just have to abstract it out.. put a Caveat 'warning' at the usecase level.. if one uses a NFT w/fallback.","",""
"159035293180100609","deejay0076","02/28/2023 10:49 AM","Or if everyone would given in an associate $LAZY then ~~world domination can begin~~ ..I mean an improved user experience for all.","",""
"782671862667804674","johnda98","02/28/2023 10:53 AM",".. early days.. umbilical cord of Hedera as a pure public ledger.. still attached, naturally.   Leemon cutting de cord and public nodes still a ways off..   baby will then take first steps without any mis-steps(unlike SOL) one would/could say.","",""
"978173355360395286","hemant4832","02/28/2023 12:43 PM","Hi All, Is it anyhow possible to fetch the balance of a user for a specific token from smart contract
https://docs.hedera.com/hedera/sdks-and-apis/sdks/tokens/get-account-token-balance","",""
"978173355360395286","hemant4832","02/28/2023 12:43 PM","using SDK is all good but i want to do that inside smart contract","",""
"782671862667804674","johnda98","02/28/2023 1:03 PM","cast as  .. IERC20. balance.Of   or 721.      Or to see if serial# owned .. if you need it

         (int responseCode, IHederaTokenService.NonFungibleTokenInfo memory nfttokenInfo) = HederaTokenService.getNonFungibleTokenInfo(token, serialNumber);

            if (responseCode != HederaResponseCodes.SUCCESS) {
                revert();
            }
            // check to see if this contract's address is the owner of this Id and serial# 
            require (nfttokenInfo.ownerId  == contract-oranyother-address, "" This address does not own this NFT Serial# "");
            _;

https://github.com/hashgraph/hedera-smart-contracts/blob/main/contracts/hts-precompile/examples/erc-20/ERC20Contract.sol","",""
"782671862667804674","johnda98","03/01/2023 12:06 PM","yep.. still there..  cool.   https://hashscan.io/mainnet/contract/0.0.1462697","",""
"1015497450276016178","fireball2427","03/01/2023 3:44 PM","How are you?","",""
"1015497450276016178","fireball2427","03/01/2023 3:44 PM","I defined a function to get smart contract Hbar balance.

    function readBalance() public view returns(uint256){
        return address(this).balance;
    }","",""
"1015497450276016178","fireball2427","03/01/2023 3:45 PM","But when I call query to the function , I get 0.

  const contractQuery = await new ContractCallQuery()
    .setGas(1000000)
    .setContractId(contractId)
    .setFunction(""readBalance"")
    .setQueryPayment(new Hbar(2));

  const getMessage = await contractQuery.execute(client);
  const message = getMessage.getUint256();","",""
"1015497450276016178","fireball2427","03/01/2023 3:45 PM","readBalance() log >>>>> The function result is: 0","",""
"1015497450276016178","fireball2427","03/01/2023 3:45 PM","What's wrong?","",""
"1015497450276016178","fireball2427","03/01/2023 3:45 PM","How can I deal?","",""
"159035293180100609","deejay0076","03/01/2023 3:55 PM","On Hedera you would be better served getting this from the mirror nodes or from a (JS - other languages also available) somethign like:

```
async function getContractBalance() {

    const query = new ContractInfoQuery()
        .setContractId(contractId);

    const info = await query.execute(client);

    return [info.balance];
}
```

mirror nodes: https://mainnet-public.mirrornode.hedera.com/api/v1/accounts/0.0.XXXX","",""
"159035293180100609","deejay0076","03/01/2023 3:55 PM","where XXX is the SC address","",""
"782671862667804674","johnda98","03/01/2023 3:55 PM","u dont need all that gas for a uint query and u dont need to set QueryPayment for that either","",""
"1015497450276016178","fireball2427","03/01/2023 3:56 PM","Is this available for smart contract too?","",""
"159035293180100609","deejay0076","03/01/2023 3:57 PM","yes. it many ways accounts/contracts fungible (some ETH is striving for in the future) #helloFuture","",""
"159035293180100609","deejay0076","03/01/2023 3:57 PM","(not all of course)","",""
"782671862667804674","johnda98","03/01/2023 3:57 PM","Dee J is right..  if thats all u need.. just the SCs accounts balance from the mirror... unless u need to act upon that balance in an atomic nature within your DApp. ie a few milliseconds after a balance change from consensus.","",""
"159035293180100609","deejay0076","03/01/2023 3:58 PM","https://docs.hedera.com/hedera/sdks-and-apis/rest-api 

The docs will set you free.","",""
"1015497450276016178","fireball2427","03/01/2023 3:59 PM","OK , thank you.","",""
"1015497450276016178","fireball2427","03/01/2023 4:19 PM","Can I read public variables of smart contract using Mirro node API ?","",""
"159035293180100609","deejay0076","03/01/2023 4:59 PM","not yet - may well be able to in the future - you can read any emitted events from the mirror nodes for free","",""
"1015497450276016178","fireball2427","03/01/2023 6:33 PM","I have a question.","",""
"1015497450276016178","fireball2427","03/01/2023 6:35 PM","I saw a blog that Prng system contract  is deployed on 0x169 address.
Is this address same on testnet and mainnet?","",""
"1015497450276016178","fireball2427","03/01/2023 6:35 PM","Or it's only on mainnet?","",""
"1015497450276016178","fireball2427","03/01/2023 6:37 PM","Can I test it on testnet ?","",""
"1015497450276016178","fireball2427","03/01/2023 7:23 PM","Would you kindly give me request URL ?","",""
"1015497450276016178","fireball2427","03/01/2023 7:32 PM","For example , if I want to read ""Play"" event on testnet smart contract at 0.0.3613048 address ?","",""
"842594933118337034","b.raaa","03/01/2023 9:57 PM","Ok thank you.","",""
"159035293180100609","deejay0076","03/02/2023 1:42 AM","GM. I already did give it to you above - https://discord.com/channels/373889138199494658/909532351388864542/1080594874157498478 (literally 4-5 messages back)","",""
"159035293180100609","deejay0076","03/02/2023 1:43 AM","```
const baseUrlForMainnet = 'https://mainnet-public.mirrornode.hedera.com';
const baseUrlForTestnet = 'http://testnet.mirrornode.hedera.com';

const url = `${baseUrl}/api/v1/contracts/${contractId.toString()}/results/logs?order=desc&limit=100`;
```","",""
"159035293180100609","deejay0076","03/02/2023 1:45 AM","you will want something like this (example using web3.js but you could use ethers too just as well)

```
async function getEventsFromMirror(contractId) {
    console.log('\n -Getting event(s) from mirror nodes');

    const baseUrl = env.toUpperCase() == 'MAIN' ? baseUrlForMainnet : baseUrlForTestnet;

    const url = `${baseUrl}/api/v1/contracts/${contractId.toString()}/results/logs?order=desc&limit=100`;
    console.log(url);
    axios.get(url)
        .then(function(response) {
            const jsonResponse = response.data;
            jsonResponse.logs.forEach(log => {
                // decode the event data
                if (log.data == '0x') return;
                const event = decodeEvent(log.data, log.topics.slice(1));

                // console.log('EVENT:\n', JSON.stringify(event, null, 3));

                let outputStr = '';
                for (let f = 0; f < event.__length__; f++) {
                    const field = event[f];
                    let output = field.startsWith('0x') ? AccountId.fromSolidityAddress(field).toString() : field;
                    output = f == 0 ? output : ' : ' + output;
                    outputStr += output;
                }

                console.log(outputStr);
            });
        })
        .catch(function(err) {
            console.error(err);
        });
}

/**
 * Decodes event contents using the ABI definition of the event
 * @param log log data as a Hex string
 * @param topics an array of event topics
 */
function decodeEvent(log, topics) {
    const eventAbi = abi.find(event => (event.name === eventName && event.type === 'event'));
    const decodedLog = web3.eth.abi.decodeLog(eventAbi.inputs, log, topics);
    return decodedLog;
}
```","",""
"159035293180100609","deejay0076","03/02/2023 1:45 AM","it is consistent on test/main","",""
"1015497450276016178","fireball2427","03/02/2023 1:46 AM","Yes, that is. I tested that on testnet and it works well.","",""
"1015497450276016178","fireball2427","03/02/2023 1:46 AM","Thank you.","",""
"346449255759872010","ipconfig","03/03/2023 12:41 PM","If I use this https://github.com/hashgraph/hedera-smart-contracts/blob/main/contracts/erc-721/ERC721Mock.sol, will the token  show in token associations?","",""
"159035293180100609","deejay0076","03/03/2023 1:09 PM","I do not see how it could - associations are for native Hedera Token Service tokens. An HTS NFT token is broadly compatible with acting as an ERC721 token for Solidity if that helps. If you deploy an NFT using an ERC721, you would have to rely on (and maybe build) the infrastructure to handle them correctly. 

If you want to have an NFT with enhanced functionality then I would suggest minting the NFT from a Smart Contract and adding advanced functionality around it. If you just want to mint an NFT then I would got with a native HTS token as it will give you a simpler and better outcome. Open to having my mind changed of course!","",""
"346449255759872010","ipconfig","03/03/2023 2:55 PM","That is what I was thinking since it's not directly calling HTS using the ERC721 interface. Is there a Hedera OpenZeppelin repo yet 😅


Is HTS wipe() the same as burn()?","",""
"159035293180100609","deejay0076","03/03/2023 3:15 PM","so HTS FT/NFTs do not support ERC20Burnable/ERC721Burnable so I implemented that with a SC wrapper. 

```
function burnToken(address token, uint64 amount, int64[] memory serialNumbers) internal
    returns (int responseCode, uint64 newTotalSupply)
    {
        (bool success, bytes memory result) = precompileAddress.call(
            abi.encodeWithSelector(IHederaTokenService.burnToken.selector,
            token, amount, serialNumbers));
        (responseCode, newTotalSupply) =
        success
        ? abi.decode(result, (int32, uint64))
        : (HederaResponseCodes.UNKNOWN, 0);
    }
```

this is from the Hedera pre-compiles and works for FT (token/amount) or NFT (token, serial array **do not send amount)","",""
"159035293180100609","deejay0076","03/03/2023 3:16 PM","if you want to see some examples happy to share my repos","",""
"159035293180100609","deejay0076","03/03/2023 3:19 PM","to burn a token it has to be in the treasury account, so my NFT implementation transfers them to the SC that was the minting treasury and then burns them.

the other way - which is what I use for the FT implementation - is to set the contract up as the wipe key, then you can wipe (burn) them without the transfer step (better if fallback fees on the royalties). Of course a wipe key is not ideal for trust but if you mint from the SC, leave the SC as the wipe key then encapsulate access control to msg.sender then you can ensure the user is control but you can still achieve the use case.","",""
"159035293180100609","deejay0076","03/03/2023 3:20 PM","I have tried to distill it all here but ask away and or hit me up and I can share the repos.","",""
"429323958592995328","Greg Scullard#5365","03/06/2023 8:31 AM","Burn burns tokens from treasury, wipe removes tokens from a non-treasury account (and burns them at the same time)","",""
"306400188577218561","samuelnihoul","03/06/2023 12:19 PM","Hi, I'm so stuck on generating a bytecode haha. My JSON file has at best data.bytecode field, sometimes. What can be wrong? What way do you guys use to reliably get a bytecode?","",""
"782671862667804674","johnda98","03/06/2023 3:09 PM","@samuelnihoul  I simply flatten the source.. stuff it into remix .. make sure u match Hedera's evm flavor/ ver.. then compile and copy.. paste into .json file.. suck into the SDK and create a new hedera file in 6k chunks.. thats it..   

worked reliably since early 2018.  back in early days before Greg's chunky code .. I used to use solc in terminal.","","👍 (1),🙇‍♂️ (1)"
"782671862667804674","johnda98","03/06/2023 3:13 PM","","https://cdn.discordapp.com/attachments/909532351388864542/1082395467125620736/Screen_Shot_2023-03-06_at_2.12.56_PM.png",""
"782671862667804674","johnda98","03/06/2023 3:15 PM","@Deejay  weed bot ?? u think","",""
"159035293180100609","deejay0076","03/06/2023 3:15 PM","i use hardhat to handle the compile for me. 9 time out of 10 works every time.","","🙇‍♂️ (1),😂 (1)"
"782671862667804674","johnda98","03/06/2023 3:15 PM","you mean 'Embark' ... re-badged .. lol... whats wrong with truffly wuffly ?","",""
"159035293180100609","deejay0076","03/06/2023 3:16 PM","i get hungry if i use food themed tools","","😂 (1),👍 (1)"
"782671862667804674","johnda98","03/06/2023 3:16 PM","@samuelnihoul in the java sdk.. Greg put in file chunking example..     copied mine lol !.. I think I copied the one from 2018 lol","","👍 (1)"
"782671862667804674","johnda98","03/06/2023 3:17 PM","","https://cdn.discordapp.com/attachments/909532351388864542/1082396469618806886/Screen_Shot_2023-03-06_at_2.15.25_PM.png",""
"782671862667804674","johnda98","03/06/2023 3:17 PM","oooh i still chunk old school.. lol.. 3K chunks","",""
"782671862667804674","johnda98","03/06/2023 3:18 PM","","https://cdn.discordapp.com/attachments/909532351388864542/1082396851480821951/Screen_Shot_2023-03-06_at_2.18.23_PM.png",""
"159035293180100609","deejay0076","03/06/2023 3:19 PM","i only resort to the manual chunking when we had that unreliable JS SDK version...thankfully these days it seems to be stable again","","👆 (1)"
"782671862667804674","johnda98","03/06/2023 3:19 PM","u mean when its bad Uk weather you drizzle chocolate for yr react dapps","",""
"159035293180100609","deejay0076","03/06/2023 3:20 PM","we all have our superstitions.","",""
"782671862667804674","johnda98","03/06/2023 3:20 PM","oh youngsters... no respect for the white-wall tires(tyres) of the old-school way.. 😉","",""
